"Claremont, California",12.07100592
"Clarence, New York",2.106508876
"Clark, Nevada",0.01
"Clarkstown, New York",0.50295858
"Clarksville, Tennessee",34.38461538
"Clay, New York",1.118343195
"Clearfield, Utah",3.958579882
"Clearwater, Florida",30.01775148
"Clermont, Florida",12.00591716
"Cleveland Heights, Ohio",11.58579882
"Cleveland, Ohio",47.72189349
"Cleveland, Tennessee",2.25443787
"Clifton Park, New York",0.970414201
"Clifton, New Jersey",1.828402367
"Clinton, Maryland",1.479289941
"Clovis, California",13.89349112
"Clovis, New Mexico",7.479289941
"Coachella Valley, California",0.01
"Coachella, California",5.526627219
"Coconino, Arizona",0.01
"Coconut Creek, Florida",5.142011834
"Coeur d'Alene, Idaho",0.01
"College Park, Maryland",11.18934911
"College Station, Texas",29.86390533
"Collierville, Tennessee",3.50887574
"Colony, Texas",0.686390533
"Colorado Springs, Colorado",55.27810651
"Colton, California",0.360946746
"Columbia, Maryland",1.615384615
"Columbia, Missouri",2.153846154
"Columbia, South Carolina",6.171597633
"Columbia, Tennessee",1.035502959
"Columbus, Georgia",3.781065089
"Columbus, Indiana",4.544378698
"Columbus, Ohio",49.01183432
"Commack, New York",1.106508876
"Commerce City, Colorado",5.177514793
"Compton, California",10.6035503
"Concord, California",9.550295858
"Concord, New Hampshire",6
"Concord, North Carolina",10.98224852
"Conroe, Texas",27.49704142
"Conway, Arkansas",16.0295858
"Cookeville, Tennessee",8.201183432
"Coon Rapids, Minnesota",1.804733728
"Cooper City, Florida",4.905325444
"Coppell, Texas",19.07100592
"Copperas Cove, Texas",8.74556213
"Coral Gables, Florida",26.21301775
"Coral Springs, Florida",25.15384615
"Coram, New York",1
"Corona, California",8.905325444
"Corpus Christi, Texas",24.55029586
"Cortlandt, New York",0.01
"Corvallis, Oregon",13.66272189
"Costa Mesa, California",16.9704142
"Cottage Grove, Minnesota",2.171597633
"Cottonwood Heights, Utah",4.25443787
"Council Bluffs, Iowa",20.76331361
"Country Club, Florida",2.349112426
"Coventry, Rhode Island",2.201183432
"Covina, California",13.85798817
"Covington, Kentucky",6.970414201
"Cranston, Rhode Island",8.846153846
"Crystal Lake, Illinois",7.786982249
"Culver City, California",12.5443787
"Cumberland, Rhode Island",3.479289941
"Cupertino, California",6.485207101
"Cutler Bay, Florida",5.343195266
"Cuyahoga Falls, Ohio",20.18934911
"Cypress, California",0.792899408
"Dacula-Rocky Creek, Georgia",0.01
"Dakota Ridge, Colorado",0.01
"Dale City, Virginia",0.325443787
"Dallas, Texas",52.66863905
"Dalton, Georgia",12.5443787
"Daly City, California",8.520710059
"Dana Point, California",6.284023669
"Danbury, Connecticut",13.65680473
"Danville, California",8.431952663
"Danville, Illinois",8.278106509
"Danville, Virginia",7.047337278
"Dartmouth, Massachusetts",1.25443787
"Davenport, Iowa",34.24260355
"Davie, Florida",17.21301775
"Davis, California",4.207100592
"Dayton, Ohio",48.25443787
"Daytona Beach, Florida",5.881656805
"DeKalb, Illinois",2.704142012
"DeSoto, Texas",3.029585799
"Dearborn Heights, Michigan",4.402366864
"Dearborn, Michigan",28.86982249
"Decatur, Alabama",13.99408284
"Decatur, Illinois",14.93491124
"Deer Park, Texas",6.118343195
"Deer Valley, Arizona",0.01
"Deerfield Beach, Florida",9.24852071
"Del Rio, Texas",4.928994083
"Delano, California",3.147928994
"Delaware, Ohio",23.96449704
"Delray Beach, Florida",4.396449704
"Deltona, Florida",1.940828402
"Denton, Texas",8.071005917
"Denver, Colorado",48.26035503
"Des Moines, Iowa",24.66863905
"Des Moines, Washington",1.852071006
"Des Plaines, Illinois",4.189349112
"Detroit, Michigan",42.89940828
"Diamond Bar, California",1.603550296
"Doral, Florida",7.349112426
"Dothan, Alabama",25.17751479
"Douglasville, Georgia",17.4260355
"Dover, Delaware",30.23076923
"Dover, New Hampshire",4.869822485
"Downers Grove, Illinois",9.520710059
"Downey, California",9.940828402
"Draper, Utah",14.44970414
"Dublin, California",8.165680473
"Dublin, Ohio",39.52662722
"Dubuque, Iowa",27.08284024
"Duluth, Minnesota",14.0591716
"Duncanville, Texas",7.591715976
"Dundalk, Maryland",5.686390533
"Dunedin, Florida",8.343195266
"Dunwoody, Georgia",4.106508876
"Durham, North Carolina",36.80473373
"Dutch Fork, South Carolina",0.01
"Eagan, Minnesota",7.266272189
"East Brunswick, New Jersey",9.065088757
"East Canadian, Oklahoma",0.01
"East Contra Costa, California",0.01
"East Dougherty, Georgia",0.01
"East Grayson, Texas",0.01
"East Hartford, Connecticut",13.82840237
"East Honolulu, Hawaii",0.01
"East Jefferson, Texas",0.01
"East Kern, California",0.01
"East Lake, Florida",0.01
"East Lansing, Michigan",12.75147929
"East Leon, Florida",0.01
"East Los Angeles, California",12.09467456
"East Meadow, New York",5.065088757
"East Orange, New Jersey",10.01775148
"East Point, Georgia",10.68047337
"East Providence, Rhode Island",6.822485207
"East San Gabriel Valley, California",0.01
"East Seattle, Washington",5.349112426
"East Yolo, California",0.01
"Eastpointe, Michigan",9.852071006
"Eastvale, California",6.159763314
"Eau Claire, Wisconsin",13.86982249
"Eden Prairie, Minnesota",6.023668639
"Edina, Minnesota",7.875739645
"Edinburg, Texas",26.94674556
"Edison, New Jersey",19.50887574
"Edmond, Oklahoma",28.81656805
"Edmonds, Washington",5.136094675
"Egypt Lake-Leto, Florida",0.01
"El Cajon, California",7.917159763
"El Centro, California",5.538461538
"El Dorado Hills, California",1.24852071
"El Mirage, Arizona",0.01
"El Monte, California",5.355029586
"El Paso de Robles (Paso Robles), California",0.01
"El Paso, Texas",47.63313609
"El Toro, California",0.01
"Eldersburg, Maryland",0.01
"Elgin, Illinois",25.92307692
"Elizabeth, New Jersey",13.44970414
"Elk Grove Village, Illinois",6.781065089
"Elk Grove, California",11.66272189
"Elkhart, Indiana",28.78698225
"Ellicott City, Maryland",9.680473373
"Elmhurst, Illinois",7.75739645
"Elmont, New York",3.384615385
"Elsinore Valley, California",0.01
"Elsmere, Colorado",0.01
"Elyria, Ohio",23.79289941
"Encinitas, California",7.74556213
"Enfield, Connecticut",2.662721893
"Englewood, Colorado",34.43195266
"Enid, Oklahoma",17.87573964
"Enterprise, Nevada",1.443786982
"Enumclaw Plateau, Washington",0.01
"Erie, Pennsylvania",18.4852071
"Escondido, California",6.639053254
"Essex, Maryland",2.727810651
"Euclid, Ohio",8.893491124
"Eugene, Oregon",45.65088757
"Euless, Texas",5.668639053
"Evanston, Illinois",10.07100592
"Evansville, Indiana",39.33727811
"Everett, Massachusetts",2.715976331
"Everett, Washington",13.62130178
"Ewa, Hawaii",0.01
"Ewing, New Jersey",1.911242604
"Fair Lawn, New Jersey",1.917159763
"Fair Oaks, California",2.366863905
"Fair Oaks, Virginia",0.01
"Fairbanks, Alaska",18.43195266
"Fairborn, Ohio",9.792899408
"Fairfield, California",9.804733728
"Fairfield, Connecticut",6.449704142
"Fairfield, Ohio",19.75147929
"Fall River, Massachusetts",5.100591716
"Fallbrook, California",9.662721893
"Fargo, North Dakota",26.42011834
"Farmers Branch, Texas",13.69822485
"Farmington Hills, Michigan",27.58579882
"Farmington, New Mexico",15.86982249
"Fayette, Kentucky",0.01
"Fayetteville, Arkansas",32.27810651
"Fayetteville, North Carolina",20.64497041
"Federal Way, Washington",12.20118343
"Findlay, Ohio",28.4260355
"Fishers, Indiana",15.77514793
"Fitchburg, Massachusetts",2.674556213
"Flagstaff, Arizona",16.61538462
"Flint, Michigan",26.13609467
"Florence, Alabama",10.70414201
"Florence, Kentucky",0.633136095
"Florence, South Carolina",4.189349112
